S11346,ORD5456,2026-08-27,C2041,P1062,5,121.84,0,0.00,609.20,Phone Order,UPI,Pending
S11347,ORD5456,2026-08-27,C2041,P1058,16,123.88,0,0.00,1982.08,Phone Order,UPI,Pending
S11348,ORD5457,2025-03-28,C2115,P1055,26,55.79,0,0.00,1450.54,Phone Order,Cheque,Completed
S11349,ORD5457,2025-03-28,C2115,P1027,1,9174.46,5,458.72,8715.74,Phone Order,Cheque,Completed
S11350,ORD5457,2025-03-28,C2115,P1001,11,133.12,0,0.00,1464.32,Phone Order,Cheque,Completed
S11351,ORD5458,2025-11-16,C2054,P1040,5,10577.02,5,2644.26,50240.84,Site Visit / Contractor Order,UPI,Completed
S11352,ORD5459,2024-01-01,C2115,P1059,5,72.77,0,0.00,363.85,Phone Order,Cash,Completed
S11353,ORD5459,2024-01-01,C2115,P1050,33,315.82,0,0.00,10422.06,Phone Order,Cash,Completed
S11354,ORD5459,2024-01-01,C2115,P1043,6,3079.11,5,923.73,17550.93,Phone Order,Cash,Completed
S11355,ORD5460,2025-11-26,C2066,P1044,1,718.54,0,0.00,718.54,Website,Credit Card,Completed
S11356,ORD5460,2025-11-26,C2066,P1052,3,180.78,0,0.00,542.34,Website,Credit Card,Completed
S11357,ORD5460,2025-11-26,C2066,P1029,6,5539.10,0,0.00,33234.60,Website,Credit Card,Completed
S11358,ORD5460,2025-11-26,C2066,P1024,1,353.21,10,35.32,317.89,Website,Credit Card,Completed
S11359,ORD5460,2025-11-26,C2066,P1046,1,3804.20,5,190.21,3613.99,Website,Credit Card,Completed
S11360,ORD5461,2026-03-10,C2036,P1006,34,147.09,0,0.00,5001.06,Site Visit / Contractor Order,Bank Transfer,Completed
S11361,ORD5461,2026-03-10,C2036,P1004,36,157.89,0,0.00,5684.04,Site Visit / Contractor Order,Bank Transfer,Completed
S11362,ORD5462,2024-03-28,C2030,P1031,3,5662.37,0,0.00,16987.11,Website,UPI,Cancelled
S11363,ORD5462,2024-03-28,C2030,P1054,15,177.02,0,0.00,2655.30,Website,UPI,Cancelled
S11364,ORD5462,2024-03-28,C2030,P1023,5,274.90,0,0.00,1374.50,Website,UPI,Cancelled
S11365,ORD5462,2024-03-28,C2030,P1056,40,107.71,5,215.42,4092.98,Website,UPI,Cancelled
S11366,ORD5463,2025-06-16,C2097,P1054,38,177.02,0,0.00,6726.76,Website,Cheque,Completed
S11367,ORD5463,2025-06-16,C2097,P1030,5,4994.96,10,2497.48,22477.32,Website,Cheque,Completed
S11368,ORD5463,2025-06-16,C2097,P1031,2,5662.37,0,0.00,11324.74,Website,Cheque,Completed
S11369,ORD5464,2024-12-01,C2086,P1048,1,3312.78,0,0.00,3312.78,Website,Credit Card,Pending
S11370,ORD5465,2026-07-20,C2014,P1028,6,9015.25,0,0.00,54091.50,Phone Order,Bank Transfer,Completed
S11371,ORD5465,2026-07-20,C2014,P1052,16,180.78,10,289.25,2603.23,Phone Order,Bank Transfer,Completed
S11372,ORD5465,2026-07-20,C2014,P1035,2,9670.80,0,0.00,19341.60,Phone Order,Bank Transfer,Completed
S11373,ORD5465,2026-07-20,C2014,P1059,22,72.77,0,0.00,1600.94,Phone Order,Bank Transfer,Completed
S11374,ORD5466,2024-11-11,C2053,P1027,5,9174.46,0,0.00,45872.30,Website,Debit Card,Completed
S11375,ORD5466,2024-11-11,C2053,P1051,28,188.54,5,263.96,5015.16,Website,Debit Card,Completed
S11376,ORD5466,2024-11-11,C2053,P1041,5,3937.79,0,0.00,19688.95,Website,Debit Card,Completed
S11377,ORD5466,2024-11-11,C2053,P1029,3,5539.10,0,0.00,16617.30,Website,Debit Card,Completed
S11378,ORD5466,2024-11-11,C2053,P1007,32,50.91,10,162.91,1466.21,Website,Debit Card,Completed
S11379,ORD5467,2024-02-29,C2094,P1035,6,9670.80,0,0.00,58024.80,Site Visit / Contractor Order,Cheque,Completed
S11380,ORD5468,2026-08-03,C2056,P1015,4,1318.46,15,791.08,4482.76,Site Visit / Contractor Order,Credit (30 days),Completed
S11381,ORD5468,2026-08-03,C2056,P1008,37,43.90,5,81.22,1543.08,Site Visit / Contractor Order,Credit (30 days),Completed
S11382,ORD5469,2026-06-29,C2019,P1045,5,2349.19,15,1761.89,9984.06,Site Visit / Contractor Order,Debit Card,Pending
S11383,ORD5469,2026-06-29,C2019,P1033,3,2158.06,15,971.13,5503.05,Site Visit / Contractor Order,Debit Card,Pending
S11384,ORD5469,2026-06-29,C2019,P1047,1,2185.83,0,0.00,2185.83,Site Visit / Contractor Order,Debit Card,Pending
S11385,ORD5469,2026-06-29,C2019,P1060,7,129.76,0,0.00,908.32,Site Visit / Contractor Order,Debit Card,Pending
S11386,ORD5470,2025-09-01,C2004,P1041,3,3937.79,0,0.00,11813.37,Phone Order,Cheque,Returned
S11387,ORD5470,2025-09-01,C2004,P1058,32,123.88,15,594.62,3369.54,Phone Order,Cheque,Returned
S11388,ORD5470,2025-09-01,C2004,P1018,4,389.15,0,0.00,1556.60,Phone Order,Cheque,Returned
S11389,ORD5470,2025-09-01,C2004,P1010,17,43.54,15,111.03,629.15,Phone Order,Cheque,Returned
S11390,ORD5471,2025-09-26,C2113,P1051,11,188.54,15,311.09,1762.85,Site Visit / Contractor Order,Cash,Completed
S11391,ORD5471,2025-09-26,C2113,P1013,2,431.88,0,0.00,863.76,Site Visit / Contractor Order,Cash,Completed
S11392,ORD5471,2025-09-26,C2113,P1020,3,257.12,15,115.70,655.66,Site Visit / Contractor Order,Cash,Completed
S11393,ORD5472,2025-05-25,C2095,P1005,27,77.51,0,0.00,2092.77,Phone Order,Bank Transfer,Returned
S11394,ORD5472,2025-05-25,C2095,P1013,6,431.88,0,0.00,2591.28,Phone Order,Bank Transfer,Returned
S11395,ORD5473,2024-04-07,C2120,P1031,2,5662.37,0,0.00,11324.74,Phone Order,Credit (30 days),Returned
S11396,ORD5473,2024-04-07,C2120,P1033,2,2158.06,0,0.00,4316.12,Phone Order,Credit (30 days),Returned
S11397,ORD5473,2024-04-07,C2120,P1047,5,2185.83,0,0.00,10929.15,Phone Order,Credit (30 days),Returned
S11398,ORD5474,2026-05-14,C2073,P1056,19,107.71,15,306.97,1739.52,Website,Cash,Returned
S11399,ORD5474,2026-05-14,C2073,P1025,6,613.26,15,551.93,3127.63,Website,Cheque,Returned
S11400,ORD5474,2026-05-14,C2073,P1026,3,7306.62,10,2191.99,19727.87,Website,Cheque,Returned
S11401,ORD5474,2026-05-14,C2073,P1046,3,3804.20,15,1711.89,9700.71,Website,Cheque,Returned
S11402,ORD5475,2026-02-09,C2088,P1047,5,2185.83,0,0.00,10929.15,Phone Order,Cheque,Pending
S11403,ORD5476,2024-05-08,C2011,P1002,26,122.29,0,0.00,3179.54,Showroom,Credit Card,Pending
S11404,ORD5476,2024-05-08,C2011,P1061,3,35.53,0,0.00,106.59,Showroom,Credit Card,Pending
S11405,ORD5476,2024-05-08,C2011,P1056,13,107.71,0,0.00,1400.23,Showroom,Credit Card,Pending
S11406,ORD5476,2024-05-08,C2011,P1027,4,9174.46,0,0.00,36697.84,Showroom,Credit Card,Pending
S11407,ORD5477,2026-08-06,C2020,P1041,6,3937.79,5,1181.34,22445.40,Website,Credit (30 days),Returned
S11408,ORD5477,2026-08-06,C2020,P1020,4,257.12,0,0.00,1028.48,Website,Credit (30 days),Returned
S11409,ORD5477,2026-08-06,C2020,P1017,5,736.61,0,0.00,3683.05,Website,Credit (30 days),Returned
S11410,ORD5477,2026-08-06,C2020,P1039,1,17126.44,0,0.00,17126.44,Website,Credit (30 days),Returned
S11411,ORD5478,2025-06-06,C2067,P1034,6,2889.86,0,0.00,17339.16,Phone Order,Credit (30 days),Cancelled
S11412,ORD5478,2025-06-06,C2067,P1036,3,4892.01,0,0.00,14676.03,Phone Order,Credit (30 days),Cancelled
S11413,ORD5478,2025-06-06,C2067,P1053,39,214.82,5,418.90,7959.08,Phone Order,Credit (30 days),Cancelled
S11414,ORD5479,2025-10-26,C2010,P1055,2,55.79,15,16.74,94.84,Site Visit / Contractor Order,Bank Transfer,Completed
S11415,ORD5479,2025-10-26,C2010,P1024,1,353.21,0,0.00,353.21,Site Visit / Contractor Order,Bank Transfer,Completed
S11416,ORD5479,2025-10-26,C2010,P1020,1,257.12,0,0.00,257.12,Site Visit / Contractor Order,Bank Transfer,Completed
S11417,ORD5479,2025-10-26,C2010,P1037,1,11451.05,5,572.55,10878.50,Site Visit / Contractor Order,Bank Transfer,Completed
S11418,ORD5479,2025-10-26,C2010,P1025,6,613.26,15,551.93,3127.63,Site Visit / Contractor Order,Bank Transfer,Completed
S11419,ORD5480,2026-06-16,C2061,P1015,3,1318.46,5,197.77,3757.61,Showroom,Credit (30 days),Completed
S11420,ORD5481,2025-12-03,C2102,P1001,37,133.12,0,0.00,4925.44,Phone Order,Credit Card,Completed
S11421,ORD5482,2024-09-24,C2092,P1012,16,51.71,0,0.00,827.36,Site Visit / Contractor Order,Cheque,Completed
S11422,ORD5482,2024-09-24,C2092,P1051,25,188.54,10,471.35,4242.15,Site Visit / Contractor Order,Cheque,Completed
S11423,ORD5483,2024-01-05,C2109,P1019,4,264.47,0,0.00,1057.88,Site Visit / Contractor Order,Cheque,Completed
S11424,ORD5483,2024-01-05,C2109,P1021,5,479.49,0,0.00,2397.45,Site Visit / Contractor Order,Cheque,Completed
S11425,ORD5483,2024-01-05,C2109,P1043,4,3079.11,0,0.00,12316.44,Site Visit / Contractor Order,Cheque,Completed
S11426,ORD5483,2024-01-05,C2109,P1048,3,3312.78,0,0.00,9938.34,Site Visit / Contractor Order,Cash,Completed
S11427,ORD5483,2024-01-05,C2109,P1040,2,10577.02,15,3173.11,17980.93,Site Visit / Contractor Order,Cheque,Completed
S11428,ORD5484,2026-01-08,C2089,P1021,6,479.49,5,143.85,2733.09,Website,Debit Card,Completed
S11429,ORD5484,2026-01-08,C2089,P1063,34,112.97,5,192.05,3648.93,Website,Debit Card,Completed
S11430,ORD5484,2026-01-08,C2089,P1024,5,353.21,0,0.00,1766.05,Website,Debit Card,Completed
S11431,ORD5484,2026-01-08,C2089,P1012,8,51.71,0,0.00,413.68,Website,Debit Card,Completed
S11432,ORD5484,2026-01-08,C2089,P1035,6,9670.80,5,2901.24,55123.56,Website,Cash,Completed
S11433,ORD5485,2025-04-24,C2011,P1044,2,718.54,0,0.00,1437.08,Phone Order,UPI,Cancelled
S11434,ORD5485,2025-04-24,C2011,P1029,6,5539.10,0,0.00,33234.60,Phone Order,UPI,Cancelled
S11435,ORD5486,2024-09-14,C2091,P1034,3,2889.86,0,0.00,8669.58,Website,UPI,Completed
S11436,ORD5487,2025-07-17,C2037,P1061,14,35.53,5,24.87,472.55,Showroom,Debit Card,Completed
S11437,ORD5487,2025-07-17,C2037,P1034,6,2889.86,0,0.00,17339.16,Showroom,Debit Card,Completed
S11438,ORD5488,2025-12-18,C2057,P1054,36,177.02,0,0.00,6372.72,Phone Order,Credit (30 days),Pending
S11439,ORD5488,2025-12-18,C2057,P1024,3,353.21,0,0.00,1059.63,Phone Order,Credit (30 days),Pending
S11440,ORD5488,2025-12-18,C2057,P1014,4,950.32,0,0.00,3801.28,Phone Order,Credit (30 days),Pending
S11441,ORD5488,2025-12-18,C2057,P1023,3,274.90,0,0.00,824.70,Phone Order,Credit (30 days),Pending
S11442,ORD5489,2024-03-16,C2006,P1012,28,51.71,15,217.18,1230.70,Showroom,Cash,Cancelled
S11443,ORD5489,2024-03-16,C2006,P1045,4,2349.19,0,0.00,9396.76,Showroom,Cash,Cancelled
S11444,ORD5489,2024-03-16,C2006,P1009,22,43.74,10,96.23,866.05,Showroom,Cash,Cancelled
S11445,ORD5490,2026-02-23,C2062,P1013,1,431.88,15,64.78,367.10,Showroom,Cash,Completed
S11446,ORD5491,2024-01-03,C2119,P1019,6,264.47,0,0.00,1586.82,Showroom,Credit (30 days),Pending
S11447,ORD5491,2024-01-03,C2119,P1041,6,3937.79,0,0.00,23626.74,Showroom,Credit (30 days),Pending
S11448,ORD5491,2024-01-03,C2119,P1033,2,2158.06,0,0.00,4316.12,Showroom,Credit (30 days),Pending
S11449,ORD5491,2024-01-03,C2119,P1005,3,77.51,15,34.88,197.65,Showroom,Credit (30 days),Pending
S11450,ORD5491,2024-01-03,C2119,P1030,5,4994.96,10,2497.48,22477.32,Showroom,Credit (30 days),Pending
S11451,ORD5492,2024-04-10,C2066,P1055,15,55.79,0,0.00,836.85,Phone Order,Cash,Completed
S11452,ORD5492,2024-04-10,C2066,P1007,22,50.91,5,56.00,1064.02,Phone Order,Cash,Completed
S11453,ORD5492,2024-04-10,C2066,P1053,3,214.82,0,0.00,644.46,Phone Order,Cash,Completed
S11454,ORD5493,2024-11-26,C2075,P1049,38,84.28,0,0.00,3202.64,Website,Bank Transfer,Completed
S11455,ORD5493,2024-11-26,C2075,P1039,2,17126.44,0,0.00,34252.88,Website,Bank Transfer,Completed
S11456,ORD5493,2024-11-26,C2075,P1052,8,180.78,0,0.00,1446.24,Website,Bank Transfer,Completed
S11457,ORD5493,2024-11-26,C2075,P1059,2,72.77,15,21.83,123.71,Website,Bank Transfer,Completed
S11458,ORD5494,2025-08-14,C2062,P1007,10,50.91,0,0.00,509.10,Site Visit / Contractor Order,UPI,Completed
S11459,ORD5494,2025-08-14,C2062,P1061,3,35.53,0,0.00,106.59,Site Visit / Contractor Order,UPI,Completed
S11460,ORD5494,2025-08-14,C2062,P1015,2,1318.46,15,395.54,2241.38,Site Visit / Contractor Order,UPI,Completed
S11461,ORD5494,2025-08-14,C2062,P1032,1,8120.08,0,0.00,8120.08,Site Visit / Contractor Order,Cash,Completed
S11462,ORD5494,2025-08-14,C2062,P1044,5,718.54,0,0.00,3592.70,Site Visit / Contractor Order,UPI,Completed
S11463,ORD5495,2026-02-18,C2092,P1048,4,3312.78,0,0.00,13251.12,Phone Order,Cheque,Cancelled
S11464,ORD5495,2026-02-18,C2092,P1062,32,121.84,0,0.00,3898.88,Phone Order,Cheque,Cancelled
S11465,ORD5495,2026-02-18,C2092,P1036,2,4892.01,15,1467.60,8316.42,Phone Order,Cheque,Cancelled
S11466,ORD5495,2026-02-18,C2092,P1023,3,274.90,10,82.47,742.23,Phone Order,Cheque,Cancelled
S11467,ORD5496,2026-05-22,C2059,P1047,1,2185.83,5,109.29,2076.54,Website,Credit Card,Pending
S11468,ORD5496,2026-05-22,C2059,P1045,4,2349.19,5,469.84,8926.92,Website,Credit Card,Pending
S11469,ORD5496,2026-05-22,C2059,P1034,4,2889.86,5,577.97,10981.47,Website,Credit Card,Pending
S11470,ORD5496,2026-05-22,C2059,P1037,6,11451.05,5,3435.32,65270.98,Website,Credit Card,Pending
S11471,ORD5497,2024-08-12,C2024,P1058,12,123.88,0,0.00,1486.56,Phone Order,Cheque,Completed
S11472,ORD5497,2024-08-12,C2024,P1038,1,17932.15,0,0.00,17932.15,Phone Order,Cheque,Completed
S11473,ORD5497,2024-08-12,C2024,P1003,3,136.23,0,0.00,408.69,Phone Order,Cheque,Completed
S11474,ORD5498,2025-05-26,C2017,P1047,3,2185.83,0,0.00,6557.49,Site Visit / Contractor Order,Credit (30 days),Cancelled
S11475,ORD5498,2025-05-26,C2017,P1014,6,950.32,10,570.19,5131.73,Site Visit / Contractor Order,Credit (30 days),Cancelled
S11476,ORD5498,2025-05-26,C2017,P1007,38,50.91,0,0.00,1934.58,Site Visit / Contractor Order,Credit (30 days),Cancelled
S11477,ORD5498,2025-05-26,C2017,P1033,6,2158.06,10,1294.84,11653.52,Site Visit / Contractor Order,Credit (30 days),Cancelled
S11478,ORD5499,2025-05-23,C2099,P1027,1,9174.46,0,0.00,9174.46,Showroom,Cheque,Completed
S11479,ORD5499,2025-05-23,C2099,P1058,23,123.88,15,427.39,2421.85,Showroom,Cheque,Completed
S11480,ORD5499,2025-05-23,C2099,P1007,36,50.91,0,0.00,1832.76,Showroom,Cheque,Completed
S11481,ORD5499,2025-05-23,C2099,P1023,4,274.90,10,109.96,989.64,Showroom,Cheque,Completed
S11482,ORD5499,2025-05-23,C2099,P1039,2,17126.44,5,1712.64,32540.24,Showroom,Cheque,Completed
S11483,ORD5500,2026-04-09,C2013,P1027,6,9174.46,0,0.00,55046.76,Website,Cash,Completed
S11484,ORD5500,2026-04-09,C2013,P1005,20,77.51,10,155.02,1395.18,Website,Cash,Completed
S11485,ORD5500,2026-04-09,C2013,P1050,20,315.82,5,315.82,6000.58,Website,Cash,Completed
S11486,ORD5500,2026-04-09,C2013,P1063,31,112.97,0,0.00,3502.07,Website,Cash,Completed
S11487,ORD5500,2026-04-09,C2013,P1018,1,389.15,0,0.00,389.15,Website,Cash,Completed
S11488,ORD5501,2024-02-28,C2017,P1004,38,157.89,0,0.00,5999.82,Website,Credit Card,Returned
S11489,ORD5501,2024-02-28,C2017,P1037,1,11451.05,0,0.00,11451.05,Website,Credit Card,Returned
S11490,ORD5502,2026-03-25,C2107,P1040,1,10577.02,0,0.00,10577.02,Showroom,Bank Transfer,Cancelled
S11491,ORD5502,2026-03-25,C2107,P1034,2,2889.86,0,0.00,5779.72,Showroom,Bank Transfer,Cancelled
S11492,ORD5502,2026-03-25,C2107,P1019,3,264.47,0,0.00,793.41,Showroom,Bank Transfer,Cancelled
S11493,ORD5502,2026-03-25,C2107,P1027,3,9174.46,15,4128.51,23394.87,Showroom,Bank Transfer,Cancelled
S11494,ORD5503,2024-11-25,C2005,P1034,5,2889.86,0,0.00,14449.30,Site Visit / Contractor Order,UPI,Completed
S11495,ORD5504,2024-11-29,C2019,P1012,27,51.71,0,0.00,1396.17,Showroom,Credit Card,Pending
S11496,ORD5504,2024-11-29,C2019,P1001,19,133.12,0,0.00,2529.28,Showroom,Credit Card,Pending
S11497,ORD5505,2024-10-29,C2083,P1035,5,9670.80,0,0.00,48354.00,Website,Credit (30 days),Completed
S11498,ORD5505,2024-10-29,C2083,P1009,36,43.74,0,0.00,1574.64,Website,Credit (30 days),Completed
S11499,ORD5505,2024-10-29,C2083,P1012,9,51.71,0,0.00,465.39,Website,Credit (30 days),Completed
S11500,ORD5506,2025-12-23,C2066,P1057,12,129.53,10,155.44,1398.92,Showroom,Debit Card,Completed
S11501,ORD5506,2025-12-23,C2066,P1046,1,3804.20,10,380.42,3423.78,Showroom,Debit Card,Completed
S11502,ORD5506,2025-12-23,C2066,P1048,4,3312.78,0,0.00,13251.12,Showroom,Debit Card,Completed
S11503,ORD5506,2025-12-23,C2066,P1010,36,43.54,0,0.00,1567.44,Showroom,Debit Card,Completed
S11504,ORD5506,2025-12-23,C2066,P1037,5,11451.05,5,2862.76,54392.49,Showroom,Debit Card,Completed
S11505,ORD5507,2024-02-14,C2013,P1011,8,60.67,0,0.00,485.36,Phone Order,Bank Transfer,Completed
S11506,ORD5507,2024-02-14,C2013,P1018,6,389.15,0,0.00,2334.90,Phone Order,Bank Transfer,Completed
S11507,ORD5507,2024-02-14,C2013,P1007,34,50.91,0,0.00,1730.94,Phone Order,Bank Transfer,Completed
S11508,ORD5507,2024-02-14,C2013,P1021,6,479.49,0,0.00,2876.94,Phone Order,Cash,Completed
S11509,ORD5508,2024-09-17,C2019,P1028,1,9015.25,0,0.00,9015.25,Site Visit / Contractor Order,UPI,Completed
S11510,ORD5508,2024-09-17,C2019,P1025,6,613.26,15,551.93,3127.63,Site Visit / Contractor Order,UPI,Completed
S11511,ORD5508,2024-09-17,C2019,P1057,19,129.53,0,0.00,2461.07,Site Visit / Contractor Order,UPI,Completed
S11512,ORD5508,2024-09-17,C2019,P1044,6,718.54,10,431.12,3880.12,Site Visit / Contractor Order,UPI,Completed
S11513,ORD5509,2025-01-20,C2023,P1051,38,188.54,0,0.00,7164.52,Site Visit / Contractor Order,Cash,Completed
S11514,ORD5509,2025-01-20,C2023,P1040,6,10577.02,10,6346.21,57115.91,Site Visit / Contractor Order,Debit Card,Completed
S11515,ORD5509,2025-01-20,C2023,P1060,35,129.76,0,0.00,4541.60,Site Visit / Contractor Order,Debit Card,Completed
S11516,ORD5509,2025-01-20,C2023,P1055,27,55.79,15,225.95,1280.38,Site Visit / Contractor Order,Debit Card,Completed
S11517,ORD5509,2025-01-20,C2023,P1025,5,613.26,0,0.00,3066.30,Site Visit / Contractor Order,Debit Card,Completed
S11518,ORD5510,2025-02-10,C2085,P1058,18,123.88,0,0.00,2229.84,Showroom,Credit Card,Returned
S11519,ORD5511,2024-01-25,C2091,P1025,5,613.26,0,0.00,3066.30,Website,Cheque,Pending
S11520,ORD5511,2024-01-25,C2091,P1005,35,77.51,0,0.00,2712.85,Website,Cheque,Pending
S11521,ORD5512,2024-07-08,C2088,P1052,22,180.78,0,0.00,3977.16,Site Visit / Contractor Order,UPI,Returned
S11522,ORD5513,2025-01-01,C2098,P1004,5,157.89,5,39.47,749.98,Site Visit / Contractor Order,Cash,Returned
S11523,ORD5513,2025-01-01,C2098,P1031,1,5662.37,10,566.24,5096.13,Site Visit / Contractor Order,Cash,Returned
S11524,ORD5513,2025-01-01,C2098,P1058,5,123.88,15,92.91,526.49,Site Visit / Contractor Order,Cash,Returned
S11525,ORD5513,2025-01-01,C2098,P1007,30,50.91,10,152.73,1374.57,Site Visit / Contractor Order,Cash,Returned
S11526,ORD5514,2024-06-26,C2020,P1021,6,479.49,0,0.00,2876.94,Phone Order,UPI,Completed
S11527,ORD5514,2024-06-26,C2020,P1026,3,7306.62,0,0.00,21919.86,Phone Order,UPI,Completed
S11528,ORD5514,2024-06-26,C2020,P1008,28,43.90,0,0.00,1229.20,Phone Order,UPI,Completed
S11529,ORD5514,2024-06-26,C2020,P1027,1,9174.46,0,0.00,9174.46,Phone Order,UPI,Completed
S11530,ORD5514,2024-06-26,C2020,P1009,35,43.74,0,0.00,1530.90,Phone Order,UPI,Completed
S11531,ORD5515,2025-05-18,C2096,P1021,2,479.49,0,0.00,958.98,Website,Credit (30 days),Pending
S11532,ORD5515,2025-05-18,C2096,P1020,6,257.12,0,0.00,1542.72,Website,Credit (30 days),Pending
S11533,ORD5515,2025-05-18,C2096,P1026,6,7306.62,10,4383.97,39455.75,Website,Credit (30 days),Pending
S11534,ORD5515,2025-05-18,C2096,P1011,27,60.67,0,0.00,1638.09,Website,Credit (30 days),Pending
S11535,ORD5515,2025-05-18,C2096,P1009,26,43.74,0,0.00,1137.24,Website,Credit (30 days),Pending
S11536,ORD5516,2025-04-05,C2051,P1008,30,43.90,10,131.70,1185.30,Phone Order,Cheque,Completed
S11537,ORD5517,2026-09-02,C2048,P1012,11,51.71,0,0.00,568.81,Website,Debit Card,Completed
S11538,ORD5518,2024-09-27,C2033,P1024,2,353.21,0,0.00,706.42,Showroom,Debit Card,Completed
S11539,ORD5518,2024-09-27,C2033,P1020,6,257.12,0,0.00,1542.72,Showroom,Debit Card,Completed
S11540,ORD5518,2024-09-27,C2033,P1005,12,77.51,0,0.00,930.12,Showroom,Debit Card,Completed
S11541,ORD5519,2024-08-01,C2099,P1027,3,9174.46,15,4128.51,23394.87,Website,Debit Card,Cancelled
S11542,ORD5519,2024-08-01,C2099,P1026,6,7306.62,10,4383.97,39455.75,Website,Debit Card,Cancelled
S11543,ORD5520,2024-04-09,C2044,P1041,2,3937.79,10,787.56,7088.02,Site Visit / Contractor Order,Debit Card,Cancelled
S11544,ORD5520,2024-04-09,C2044,P1020,6,257.12,15,231.41,1311.31,Site Visit / Contractor Order,Debit Card,Cancelled
S11545,ORD5520,2024-04-09,C2044,P1001,24,133.12,0,0.00,3194.88,Site Visit / Contractor Order,Debit Card,Cancelled
S11546,ORD5520,2024-04-09,C2044,P1043,2,3079.11,5,307.91,5850.31,Site Visit / Contractor Order,Debit Card,Cancelled
S11547,ORD5521,2025-07-08,C2017,P1027,5,9174.46,15,6880.85,38991.45,Phone Order,Bank Transfer,Completed
S11548,ORD5521,2025-07-08,C2017,P1005,8,77.51,0,0.00,620.08,Phone Order,Bank Transfer,Completed
S11549,ORD5521,2025-07-08,C2017,P1037,1,11451.05,5,572.55,10878.50,Phone Order,Bank Transfer,Completed
S11550,ORD5521,2025-07-08,C2017,P1030,2,4994.96,0,0.00,9989.92,Phone Order,Bank Transfer,Completed
S11551,ORD5521,2025-07-08,C2017,P1011,32,60.67,5,97.07,1844.37,Phone Order,Bank Transfer,Completed
S11552,ORD5522,2024-10-18,C2113,P1030,1,4994.96,15,749.24,4245.72,Phone Order,Debit Card,Pending
S11553,ORD5522,2024-10-18,C2113,P1052,34,180.78,10,614.65,5531.87,Phone Order,Debit Card,Pending
S11554,ORD5522,2024-10-18,C2113,P1018,1,389.15,0,0.00,389.15,Phone Order,Debit Card,Pending
S11555,ORD5522,2024-10-18,C2113,P1059,4,72.77,0,0.00,291.08,Phone Order,Debit Card,Pending
S11556,ORD5522,2024-10-18,C2113,P1048,5,3312.78,0,0.00,16563.90,Phone Order,Debit Card,Pending
S11557,ORD5523,2026-09-09,C2069,P1006,19,147.09,15,419.21,2375.50,Showroom,UPI,Completed
S11558,ORD5524,2026-08-01,C2034,P1031,3,5662.37,15,2548.07,14439.04,Phone Order,Bank Transfer,Cancelled
S11559,ORD5524,2026-08-01,C2034,P1016,5,1091.69,0,0.00,5458.45,Phone Order,Bank Transfer,Cancelled
S11560,ORD5524,2026-08-01,C2034,P1027,4,9174.46,0,0.00,36697.84,Phone Order,Bank Transfer,Cancelled
S11561,ORD5524,2026-08-01,C2034,P1004,9,157.89,0,0.00,1421.01,Phone Order,Bank Transfer,Cancelled
S11562,ORD5524,2026-08-01,C2034,P1044,1,718.54,0,0.00,718.54,Phone Order,Bank Transfer,Cancelled
S11563,ORD5525,2025-08-24,C2080,P1057,32,129.53,10,414.50,3730.46,Website,UPI,Completed
S11564,ORD5526,2025-10-18,C2065,P1016,3,1091.69,0,0.00,3275.07,Showroom,Bank Transfer,Returned
S11565,ORD5527,2024-06-17,C2078,P1012,37,51.71,0,0.00,1913.27,Phone Order,Cash,Pending
S11566,ORD5527,2024-06-17,C2078,P1019,2,264.47,15,79.34,449.60,Phone Order,Cash,Pending
S11567,ORD5527,2024-06-17,C2078,P1035,4,9670.80,0,0.00,38683.20,Phone Order,Cash,Pending
S11568,ORD5528,2024-06-30,C2093,P1039,5,17126.44,0,0.00,85632.20,Site Visit / Contractor Order,Cash,Completed
S11569,ORD5528,2024-06-30,C2093,P1054,19,177.02,0,0.00,3363.38,Site Visit / Contractor Order,Credit (30 days),Completed
S11570,ORD5528,2024-06-30,C2093,P1053,21,214.82,0,0.00,4511.22,Site Visit / Contractor Order,Credit (30 days),Completed
S11571,ORD5529,2026-04-04,C2036,P1058,18,123.88,0,0.00,2229.84,Showroom,UPI,Cancelled
S11572,ORD5530,2025-08-02,C2107,P1027,2,9174.46,0,0.00,18348.92,Showroom,Debit Card,Cancelled
S11573,ORD5530,2025-08-02,C2107,P1006,11,147.09,0,0.00,1617.99,Showroom,Debit Card,Cancelled
S11574,ORD5530,2025-08-02,C2107,P1026,1,7306.62,15,1095.99,6210.63,Showroom,Debit Card,Cancelled
S11575,ORD5530,2025-08-02,C2107,P1032,1,8120.08,15,1218.01,6902.07,Showroom,Debit Card,Cancelled
S11576,ORD5530,2025-08-02,C2107,P1023,5,274.90,5,68.72,1305.78,Showroom,Debit Card,Cancelled
S11577,ORD5531,2025-02-18,C2013,P1018,3,389.15,0,0.00,1167.45,Phone Order,Cash,Pending
S11578,ORD5532,2025-04-17,C2053,P1016,4,1091.69,15,655.01,3711.75,Phone Order,Bank Transfer,Completed
S11579,ORD5532,2025-04-17,C2053,P1052,22,180.78,15,596.57,3380.59,Phone Order,Bank Transfer,Completed
S11580,ORD5532,2025-04-17,C2053,P1011,9,60.67,0,0.00,546.03,Phone Order,Bank Transfer,Completed
S11581,ORD5532,2025-04-17,C2053,P1048,3,3312.78,0,0.00,9938.34,Phone Order,Bank Transfer,Completed
